id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,ANOS_ESPACIO,OLA
714036211,500000,1.0,0.0,255000,23,0,4,3,2022
714041211,1680000,0.0,0.0,840000,5,1,3,5,2022
714044414,6000000,0.0,0.0,4070000,5,1,4,2,2022
714045411,3770000,0.0,0.0,3508000,5,1,4,5,2022
714061411,9250000,0.0,0.0,7500000,13,1,3,4,2022
714062615,750000,0.0,0.0,400000,13,1,3,2,2022
714077911,900000,0.0,0.0,150000,18,1,3,5,2022
714088211,650000,0.0,0.0,294000,20,1,4,4,2022
714092612,360000,0.0,0.0,115900,25,0,3,4,2022
714094815,800000,0.0,0.0,300000,27,1,4,2,2022
714128311,2500000,0.0,0.0,1240000,54,1,3,2,2022
714137213,300000,0.0,0.0,98000,66,1,3,4,2022
714146812,2000000,0.0,0.0,1300000,68,1,3,5,2022
714211811,4800000,1.0,0.0,2827200,63,0,4,4,2022
714232211,4000000,0.0,0.0,2969000,66,0,4,3,2022
714242713,80000,0.0,0.0,10000,23,0,3,2,2022
714263611,2900000,1.0,0.0,2310000,8,1,4,4,2022
714264012,13000000,0.0,0.0,12150000,8,1,3,4,2022
714265211,1500000,0.0,0.0,820000,8,1,3,5,2022
714300411,2800000,1.0,0.0,2380000,11,1,3,5,2022
714304312,800000,1.0,0.0,425000,11,1,3,2,2022
714305711,500000,0.0,0.0,470000,11,1,3,5,2022
714313621,1200000,0.0,0.0,800000,13,1,3,2,2022
714315912,700000,0.0,0.0,50000,13,1,4,2,2022
714321412,900000,0.0,0.0,0,13,1,4,4,2022
714346511,800000,0.0,0.0,370000,17,1,3,5,2022
714355811,1000000,0.0,0.0,0,18,1,3,5,2022
714371711,639166,0.0,0.0,410000,19,1,3,4,2022
714394811,3000000,0.0,0.0,1701152,20,1,4,5,2022
714424311,3000000,0.0,0.0,1540000,41,1,3,2,2022
714431311,1008000,0.0,0.0,720000,44,1,4,4,2022
714436612,5640000,0.0,0.0,4800000,44,1,4,2,2022
714438511,20571429,4.0,1320000.0,14970000,44,1,4,5,2022
714438911,1780000,0.0,0.0,1300000,44,1,4,1,2022
714448711,1500000,0.0,0.0,300000,47,1,3,5,2022
714470412,8000000,4.0,3600000.0,1160000,50,1,4,4,2022
714493511,2200000,1.0,0.0,2030000,54,1,3,3,2022
714525512,7500000,0.0,0.0,6000000,68,1,3,5,2022
714528612,2000000,0.0,0.0,1290000,68,0,4,5,2022
714530812,1000000,0.0,0.0,524000,68,1,4,2,2022
714544411,1300000,0.0,0.0,600000,70,1,3,5,2022
714571311,1339500,0.0,0.0,820124,76,1,4,5,2022
714586413,14400000,3.0,2000000.0,7900000,88,1,4,5,2022
714601114,672000,0.0,0.0,432000,8,0,3,1,2022
714603013,6500000,2.0,240000.0,5794000,8,0,4,1,2022
714605311,3500000,0.0,0.0,2100000,13,0,3,1,2022
714612112,1500000,1.0,0.0,600000,44,0,2,5,2022
714625111,2000000,0.0,0.0,1000000,70,0,3,5,2022
714634511,1200000,0.0,0.0,88000,18,0,2,5,2022
714635011,2150000,0.0,0.0,490000,18,0,4,4,2022
714668312,1900000,0.0,0.0,1154000,63,0,4,5,2022
714692611,1700000,1.0,0.0,800000,13,1,4,5,2022
714693312,2900000,0.0,0.0,2000000,13,1,3,2,2022
714710412,2550000,1.0,0.0,1550000,23,1,4,5,2022
714717811,1200000,0.0,0.0,500000,27,1,3,4,2022
714731012,1800000,0.0,0.0,1100000,41,1,4,5,2022
714738711,1130000,0.0,0.0,530000,52,1,4,5,2022
714741311,465000,0.0,0.0,240000,54,1,4,2,2022
714745511,1540000,0.0,0.0,940000,63,1,4,5,2022
714764912,2200000,1.0,320000.0,1282000,76,1,4,3,2022
714765811,1000000,1.0,0.0,415000,76,0,4,2,2022
714785813,600000,0.0,0.0,40000,47,0,4,4,2022
714795511,1500000,1.0,0.0,500000,47,0,3,2,2022
714832511,500000,0.0,0.0,300000,68,0,4,2,2022
714836511,2000000,1.0,0.0,1580000,54,0,3,5,2022
714882711,7300000,1.0,0.0,5904000,8,1,4,5,2022
714896513,910000,0.0,0.0,150000,15,1,4,5,2022
714900011,450000,0.0,0.0,300000,15,1,4,2,2022
714910211,1200000,0.0,0.0,750000,18,1,3,1,2022
714910511,1300000,0.0,0.0,550000,18,1,3,5,2022
714923911,500000,0.0,0.0,740000,27,1,2,2,2022
714926313,800000,0.0,0.0,300000,27,1,3,1,2022
714938916,2000000,0.0,0.0,950000,50,1,4,2,2022
714950211,600000,0.0,0.0,20000,52,1,2,5,2022
714968912,3300000,0.0,0.0,2000000,66,1,3,4,2022
714974913,1200000,0.0,0.0,700000,68,1,4,1,2022
714987711,1400000,0.0,0.0,505000,73,1,3,5,2022
714991012,1100000,0.0,0.0,700000,76,1,4,2,2022
714996213,3990000,0.0,0.0,2355167,76,1,4,1,2022
715015411,14100000,1.0,0.0,11965000,8,0,4,4,2022
715051511,2700000,0.0,0.0,1136000,47,0,3,3,2022
715112711,9500000,2.0,0.0,6100000,50,0,2,5,2022
715160911,1000000,0.0,0.0,30000,68,0,4,5,2022
715187112,1340000,1.0,0.0,940000,76,0,4,4,2022
715193811,600000,0.0,0.0,100000,52,0,3,5,2022
715207811,200000,0.0,0.0,117000,52,0,4,5,2022
715256311,1000000,0.0,0.0,440000,5,0,4,4,2022
715256811,1050000,0.0,40000.0,700000,5,0,3,5,2022
715262011,3600000,1.0,0.0,2010000,8,1,4,2,2022
715263611,10000000,0.0,0.0,8792400,8,1,3,5,2022
715270911,2500000,0.0,0.0,1759900,8,1,3,5,2022
715271411,2400000,1.0,0.0,1460000,8,1,4,1,2022
715272211,5520000,1.0,360000.0,3640000,8,1,4,5,2022
715272412,1000000,0.0,0.0,584000,8,1,4,2,2022
715272911,7680000,1.0,360000.0,6044000,8,1,4,5,2022
715289821,2550000,0.0,0.0,1622000,11,1,4,1,2022
715295111,1200000,0.0,0.0,600000,13,1,2,5,2022
715305413,1500000,0.0,0.0,690000,13,1,3,4,2022
715305414,1350000,0.0,0.0,610000,13,1,3,4,2022
715306311,2800000,1.0,900000.0,0,13,1,3,5,2022
715335011,2700000,0.0,0.0,1890000,18,1,4,1,2022
715336111,1200000,0.0,0.0,580000,18,1,4,4,2022
715336112,900000,0.0,0.0,555000,18,1,3,5,2022
715348611,639166,0.0,0.0,604000,19,1,3,2,2022
715369511,1100000,0.0,0.0,600000,20,1,4,3,2022
715382511,1800000,0.0,0.0,1510000,25,0,3,4,2022
715409411,3000000,0.0,0.0,2100000,41,1,3,3,2022
715429614,13750000,2.0,1500000.0,10500000,47,1,4,2,2022
715451911,1600000,0.0,0.0,1030000,52,1,4,4,2022
715469411,2700000,0.0,0.0,1580000,54,1,4,5,2022
715472111,2141714,0.0,0.0,270000,54,1,3,1,2022
715474511,1500000,0.0,0.0,930000,54,1,3,5,2022
715474711,700000,0.0,0.0,345000,54,1,4,3,2022
715482311,2920000,0.0,0.0,2120000,63,1,3,5,2022
715484011,200000,0.0,0.0,0,63,1,3,1,2022
715487111,1000000,0.0,0.0,300000,66,1,3,2,2022
715488411,700000,0.0,0.0,365000,66,1,4,5,2022
715500011,900000,0.0,0.0,500000,68,1,3,2,2022
715526811,380000,0.0,0.0,203000,73,1,3,5,2022
715547711,900000,0.0,0.0,156000,76,1,3,5,2022
715557111,1500000,0.0,104000.0,0,88,1,4,5,2022
715597311,1090000,0.0,0.0,990000,70,0,3,5,2022
715615712,2000000,0.0,0.0,700000,20,1,4,5,2022
715629512,330000,0.0,0.0,157919,25,0,4,3,2022
715637511,1800000,0.0,0.0,1060000,5,0,4,3,2022
715637911,1100000,0.0,0.0,0,5,0,3,2,2022
715637915,800000,0.0,0.0,0,5,0,3,1,2022
715642111,1800000,0.0,0.0,954000,5,0,3,5,2022
715653512,450000,0.0,0.0,320000,54,0,4,1,2022
715655711,400000,0.0,0.0,200000,52,0,4,1,2022
715675612,800000,0.0,0.0,350000,66,0,3,1,2022
715680818,1800000,0.0,0.0,1060000,5,1,4,4,2022
715685612,1000000,0.0,0.0,590000,5,1,3,2,2022
715691412,200000,0.0,0.0,165000,5,1,4,5,2022
715713411,1200000,0.0,0.0,1025000,8,1,3,5,2022
715716111,4434000,0.0,0.0,3354000,8,1,4,5,2022
715717711,2400000,0.0,0.0,1650000,8,1,4,3,2022
715720412,18700000,0.0,0.0,17530000,8,1,3,5,2022
715725611,2000000,0.0,0.0,1280000,8,1,4,1,2022
715744012,400000,0.0,0.0,120000,11,1,4,3,2022
715764012,300000,0.0,0.0,20000,13,1,3,5,2022
715764013,400000,0.0,0.0,35000,13,1,3,5,2022
715772212,800000,0.0,0.0,0,13,1,2,5,2022
715780712,900000,0.0,0.0,724000,15,1,3,2,2022
715812711,2100000,0.0,0.0,1350000,17,1,3,5,2022
715819711,1100000,0.0,0.0,600000,17,1,3,5,2022
715826212,2100000,0.0,0.0,648000,19,1,4,2,2022
715838012,2760000,0.0,0.0,681000,19,1,3,5,2022
715843911,702500,0.0,0.0,380000,19,1,3,5,2022
715847112,280000,0.0,0.0,62222,20,1,4,3,2022
715862011,1530000,0.0,0.0,960000,20,1,4,1,2022
715872911,2700000,0.0,0.0,1580000,23,1,4,5,2022
715874411,4000000,0.0,0.0,3056000,23,1,3,5,2022
715877411,2500000,0.0,0.0,1420000,25,0,3,3,2022
715880711,1550000,0.0,125000.0,1250000,25,0,4,5,2022
715885411,500000,0.0,0.0,200000,27,1,3,5,2022
715886811,600000,0.0,0.0,370000,27,1,3,4,2022
715931911,1500000,0.0,0.0,1000000,44,1,4,3,2022
715943711,1000000,0.0,0.0,480000,47,1,4,3,2022
715966411,1700000,0.0,0.0,840000,50,1,4,2,2022
715981811,1750000,0.0,0.0,1180000,52,1,3,5,2022
715981821,1000000,0.0,0.0,380731,52,1,3,5,2022
716003912,4500000,0.0,0.0,3350000,54,1,3,3,2022
716021814,1740000,0.0,0.0,990000,54,1,3,5,2022
716023011,4000000,0.0,0.0,2780000,54,1,3,3,2022
716023012,2700000,0.0,0.0,1750000,54,1,4,3,2022
716023021,900000,0.0,0.0,320000,54,1,3,3,2022
716040712,2340000,1.0,0.0,1540000,63,1,3,1,2022
716053111,1300000,0.0,0.0,400000,66,1,3,3,2022
716059211,700000,0.0,0.0,300000,66,1,2,4,2022
716062811,1200000,0.0,0.0,375000,66,1,3,1,2022
716084713,2300000,0.0,0.0,345000,70,1,4,5,2022
716123811,1900000,0.0,0.0,1400000,76,1,4,5,2022
716128012,1000000,0.0,0.0,650000,76,1,4,1,2022
716129811,1600000,0.0,0.0,900000,76,1,3,5,2022
716130012,2400000,1.0,0.0,1878655,76,1,4,1,2022
716133911,3240000,0.0,0.0,2640000,76,1,3,5,2022
716135711,1310350,0.0,0.0,827150,76,1,4,4,2022
716202511,1860000,0.0,0.0,1380000,68,1,3,5,2022
716202611,3500000,0.0,0.0,2180000,68,1,4,5,2022
716206011,625000,0.0,0.0,500000,68,1,3,5,2022
716210311,600000,0.0,0.0,52000,68,1,4,5,2022
716217411,980000,1.0,0.0,500000,44,0,4,3,2022
716217811,2400000,1.0,0.0,1650000,54,0,4,5,2022
716219211,8000000,0.0,0.0,5530000,54,0,3,4,2022
716228811,300000,0.0,0.0,250000,63,0,3,4,2022
716234411,1000000,0.0,321052.0,490000,5,1,3,5,2022
716268911,2400000,0.0,0.0,1600000,18,1,4,4,2022
716279411,3900000,0.0,0.0,3060000,20,1,4,5,2022
716288511,650000,0.0,0.0,280000,27,1,2,1,2022
716301311,3340000,0.0,0.0,2820000,50,1,3,4,2022
716303411,150000,0.0,0.0,110000,52,1,3,5,2022
716307122,810000,0.0,0.0,570000,52,1,3,3,2022
716310812,600000,0.0,0.0,134400,54,1,4,2,2022
716326311,600000,0.0,0.0,210000,68,1,2,5,2022
716337611,1680000,0.0,0.0,1330000,76,0,4,5,2022
716373611,350000,0.0,0.0,100000,54,1,3,2,2022
716382311,1000000,0.0,0.0,650000,63,0,4,5,2022
716392516,1300000,0.0,0.0,330000,5,1,3,4,2022
716399411,2300000,0.0,0.0,1500000,5,1,3,5,2022
716401211,1000000,0.0,0.0,500000,5,1,3,4,2022
716405411,800000,0.0,0.0,560000,5,1,4,1,2022
716413411,1700000,1.0,0.0,930000,5,1,4,1,2022
716420911,6700000,1.0,250000.0,5360000,8,1,3,5,2022
716423121,800000,0.0,0.0,420000,8,1,4,5,2022
716432721,7460000,0.0,0.0,6260000,8,1,3,5,2022
716455111,1500000,0.0,0.0,830000,11,1,4,1,2022
716462212,700000,0.0,0.0,380000,13,1,3,5,2022
716462812,1800000,0.0,0.0,0,13,1,2,5,2022
716463311,350000,0.0,0.0,500000,13,1,3,4,2022
716474511,6500000,1.0,0.0,5050000,13,1,3,5,2022
716476914,2400000,1.0,0.0,1480000,13,1,4,2,2022
716477511,1520000,1.0,435555.0,750000,13,1,4,5,2022
716502612,2150000,0.0,0.0,1450000,17,1,3,5,2022
716520611,800000,0.0,0.0,580000,18,1,3,5,2022
716533212,702500,0.0,0.0,90000,19,1,3,5,2022
716536711,900000,0.0,0.0,400000,19,1,3,5,2022
716546111,9000000,1.0,0.0,6161000,19,1,4,2,2022
716560211,2500000,0.0,0.0,1444000,20,1,4,4,2022
716567711,7800000,0.0,0.0,6600000,20,1,4,1,2022
716579113,184000,0.0,0.0,114000,25,0,3,3,2022
716616511,2400000,4.0,0.0,1610000,41,1,4,1,2022
716648311,1100000,0.0,0.0,600000,47,1,3,5,2022
716655311,1050000,0.0,0.0,450000,47,1,4,5,2022
716661911,1160000,0.0,0.0,250000,50,1,4,4,2022
716662311,1305000,0.0,0.0,375000,50,1,4,2,2022
716662411,800000,0.0,130000.0,120000,50,1,3,5,2022
716668611,1800000,0.0,0.0,900000,50,1,3,5,2022
716676511,1500000,0.0,0.0,1962000,52,1,4,5,2022
716699411,3500000,0.0,0.0,2520000,54,1,3,5,2022
716702613,1600000,0.0,0.0,1020000,54,1,3,2,2022
716725212,900000,1.0,0.0,510000,63,1,4,2,2022
716727511,1500000,0.0,0.0,600000,66,1,4,3,2022
716754011,1700000,0.0,0.0,1010000,68,1,4,3,2022
716763712,380000,0.0,0.0,240000,70,1,3,5,2022
716764511,600000,0.0,0.0,120000,70,1,4,3,2022
716772712,750000,0.0,0.0,200000,70,1,2,5,2022
716772713,750000,0.0,0.0,200000,70,1,2,5,2022
716778311,2000000,0.0,0.0,1060000,73,1,3,2,2022
716780411,2500000,0.0,125000.0,1200000,73,1,4,5,2022
716792411,1300000,1.0,0.0,976000,76,1,4,5,2022
716794212,1083220,0.0,0.0,693472,76,1,3,5,2022
716799912,1605714,1.0,0.0,934285,76,1,4,3,2022
716813111,1700000,0.0,0.0,1400000,76,1,3,4,2022
716813211,2500000,0.0,0.0,1800000,76,1,3,4,2022
716867112,1500000,0.0,0.0,830000,54,0,3,2,2022
716868411,1600000,0.0,0.0,797000,54,0,4,5,2022
716884012,2000000,0.0,0.0,710000,66,0,3,5,2022
716884811,1200000,0.0,0.0,630000,66,0,3,5,2022
716887813,1300000,0.0,0.0,876000,5,0,4,1,2022
716889511,210000,0.0,0.0,100000,5,0,4,3,2022
716895311,1400000,1.0,0.0,820000,23,0,4,1,2022
716907712,2800000,1.0,980000.0,1400000,13,1,4,1,2022
716918011,2500000,0.0,0.0,1512000,18,1,3,5,2022
716923011,4000000,0.0,0.0,3033000,20,1,4,5,2022
716928112,5500000,2.0,427968.0,3412000,27,1,4,4,2022
716932912,1300000,0.0,0.0,1000000,47,1,3,2,2022
716945712,600000,0.0,0.0,360000,63,1,3,3,2022
716950711,1500000,1.0,0.0,830000,66,1,4,5,2022
716961811,9500000,0.0,0.0,8000000,68,1,4,5,2022
716965612,2320000,0.0,0.0,930000,68,1,4,4,2022
716980612,4000000,1.0,0.0,925000,88,1,4,3,2022
717003113,1900000,1.0,240000.0,675000,52,0,4,3,2022
717003311,500000,0.0,0.0,200000,52,0,4,2,2022
717016311,900000,1.0,0.0,450000,23,0,3,5,2022
717019911,1700000,0.0,0.0,480000,5,1,3,5,2022
717024811,1700000,0.0,0.0,800000,5,1,3,5,2022
717033612,350000,0.0,0.0,200000,5,1,4,5,2022
717034312,400000,0.0,0.0,310000,11,1,3,3,2022
717038013,950000,0.0,0.0,50000,13,1,3,4,2022
717038913,400000,0.0,0.0,0,13,1,4,5,2022
717039613,400000,0.0,0.0,0,13,1,2,5,2022
717041011,60000,0.0,0.0,40000,13,1,3,1,2022
717053611,760000,0.0,0.0,400000,17,1,3,5,2022
717053811,2200000,0.0,0.0,1700000,18,1,3,3,2022
717056014,900000,0.0,0.0,63000,18,1,4,5,2022
717095411,400000,0.0,0.0,120000,50,1,4,1,2022
717112911,6200000,1.0,0.0,5144000,63,1,4,5,2022
717120612,1400000,0.0,0.0,750000,68,1,3,2,2022
717121711,1800000,0.0,0.0,800000,68,1,3,4,2022
717150911,3000000,0.0,0.0,1300000,13,0,4,1,2022
717173211,1800000,0.0,0.0,1210000,15,0,4,5,2022
717175011,900000,0.0,0.0,500000,15,0,4,5,2022
717178011,600000,1.0,0.0,506000,15,0,3,1,2022
717196911,400000,0.0,0.0,260000,52,0,4,5,2022
717204822,850000,0.0,0.0,709000,19,0,4,2,2022
717215111,380000,0.0,0.0,100000,63,0,2,5,2022
717218715,960000,0.0,0.0,440000,63,0,4,2,2022
717221811,1300000,0.0,0.0,800000,63,0,4,5,2022
717254716,10320000,0.0,0.0,9032000,8,1,3,5,2022
717255312,3000000,0.0,0.0,2340000,8,1,3,2,2022
717258116,1540000,0.0,0.0,1056000,8,1,3,3,2022
717264111,1200000,0.0,0.0,760000,8,1,4,3,2022
717266512,8320000,3.0,1600000.0,4939000,8,1,4,5,2022
717273711,3400000,0.0,0.0,2800000,11,1,4,1,2022
717290812,700000,0.0,0.0,0,13,1,4,5,2022
717291112,2400000,0.0,0.0,1500000,13,1,3,4,2022
717324011,3545000,0.0,105000.0,2220000,17,1,3,5,2022
717368911,162000,1.0,0.0,2002657,20,1,4,4,2022
717373613,300000,0.0,0.0,260000,23,1,3,5,2022
717374811,900000,1.0,0.0,620000,23,1,3,5,2022
717382311,1430000,1.0,0.0,1100000,25,0,4,2,2022
717382812,600000,0.0,0.0,320000,25,0,4,1,2022
717384012,1280000,0.0,0.0,640000,41,1,3,1,2022
717393511,5350000,2.0,1000000.0,3720000,44,1,4,5,2022
717396114,1352000,0.0,0.0,512000,44,1,3,5,2022
717396411,650000,0.0,0.0,0,44,1,4,5,2022
717397411,3620000,0.0,0.0,2820000,44,1,3,4,2022
717398411,2400000,0.0,0.0,2000000,44,1,2,5,2022
717398611,5520000,1.0,480000.0,4800000,44,1,3,5,2022
717411813,21000000,0.0,0.0,17735000,47,1,3,5,2022
717434311,5200000,0.0,132000.0,4540000,50,1,3,1,2022
717443612,1400000,0.0,0.0,800000,52,0,4,4,2022
717503611,1300000,0.0,0.0,500000,70,1,3,5,2022
717505611,1300000,0.0,0.0,600000,70,1,4,5,2022
717523311,2520000,0.0,0.0,1468800,76,1,3,5,2022
717527912,1800000,1.0,0.0,726000,76,1,3,5,2022
717530611,650000,0.0,0.0,100000,76,1,4,5,2022
717574112,425000,0.0,0.0,225000,70,0,4,1,2022
717578911,1932000,1.0,0.0,1753000,70,0,4,4,2022
717589714,600000,1.0,0.0,270000,70,0,4,1,2022
717602911,1500000,0.0,0.0,990000,17,0,4,5,2022
717605811,500000,0.0,0.0,200000,17,0,3,1,2022
717609112,900000,0.0,0.0,500000,17,0,4,5,2022
717628011,150000,0.0,0.0,65000,5,0,4,1,2022
717659911,700000,0.0,0.0,300000,5,1,3,4,2022
717660314,7000000,0.0,0.0,4060000,5,1,4,2,2022
717668011,1815423,0.0,0.0,60000,13,1,4,2,2022
717680811,2000000,0.0,0.0,900000,18,1,4,5,2022
717701111,600000,0.0,0.0,600000,27,1,3,5,2022
717704211,1500000,0.0,0.0,750000,41,1,3,1,2022
717706811,2330000,1.0,0.0,1370000,44,1,4,4,2022
717722311,8000000,0.0,0.0,8186000,54,1,4,5,2022
717728011,3500000,1.0,0.0,2129000,63,1,4,4,2022
717753012,1820000,0.0,0.0,1370000,76,0,4,3,2022
717774311,760000,0.0,0.0,0,44,0,3,3,2022
717775411,430000,0.0,0.0,0,44,0,3,4,2022
717777711,1600000,0.0,0.0,1330000,47,0,3,5,2022
717777812,1600000,0.0,0.0,1240000,47,0,3,4,2022
717787412,1750000,1.0,0.0,1200000,47,0,3,5,2022
717796911,16800000,0.0,0.0,14430000,20,0,3,2,2022
717814611,3200000,1.0,0.0,2270000,20,0,2,3,2022
717841911,1500000,0.0,0.0,1184000,41,0,4,5,2022
717842212,1800000,0.0,0.0,1320000,41,0,4,1,2022
717913711,700000,0.0,0.0,0,13,1,3,5,2022
717929311,2700000,0.0,0.0,1680000,18,1,4,5,2022
717930311,2200000,0.0,0.0,1280000,18,1,3,5,2022
717931711,900000,0.0,0.0,600000,18,1,4,4,2022
717935311,2760000,0.0,0.0,1644000,19,1,3,3,2022
717976911,2160000,0.0,0.0,1230000,54,1,4,5,2022
717977711,1800000,0.0,0.0,1200000,54,1,4,5,2022
717981611,1500000,0.0,0.0,1120000,54,1,3,5,2022
717982411,1900000,1.0,0.0,1060000,54,1,3,2,2022
717993311,1400000,0.0,0.0,700000,66,1,3,5,2022
717993511,1000000,0.0,0.0,360000,66,1,4,3,2022
718000111,1500000,0.0,0.0,700000,68,1,3,5,2022
718020912,2770000,1.0,0.0,1930000,76,1,4,1,2022
718043411,1260000,0.0,0.0,930000,8,0,3,5,2022
718049012,200000,0.0,0.0,49000,8,0,4,4,2022
718052715,1600000,1.0,0.0,864000,8,0,3,1,2022
718088112,14400000,1.0,0.0,12735000,47,0,3,4,2022
718091912,850000,0.0,0.0,590000,47,0,3,2,2022
718092511,4400000,0.0,0.0,3300000,47,0,3,4,2022
718109911,8640000,1.0,0.0,7592000,50,0,4,2,2022
718111811,750000,0.0,0.0,496700,50,0,4,5,2022
718143212,2800000,1.0,0.0,736000,68,0,4,1,2022
718144015,1000000,1.0,0.0,492000,68,0,3,5,2022
718154512,2000000,1.0,0.0,1334000,76,0,4,1,2022
718230615,800000,0.0,0.0,400000,5,1,3,2,2022
718242411,10470000,0.0,0.0,8996000,8,1,3,5,2022
718242611,13460000,0.0,0.0,12260000,8,1,3,5,2022
718244512,3040000,0.0,0.0,2420000,8,1,4,4,2022
718255515,910000,0.0,0.0,490000,8,1,3,3,2022
718273711,1200000,1.0,0.0,2000000,13,1,3,5,2022
718274511,900000,0.0,0.0,500000,13,1,3,1,2022
718280811,7500000,1.0,0.0,3900000,13,1,4,5,2022
718286012,1040000,1.0,0.0,660000,13,1,4,2,2022
718286512,2400000,1.0,0.0,1400000,13,1,4,5,2022
718288711,1700000,1.0,0.0,1610000,15,1,4,5,2022
718312211,3587000,0.0,87000.0,2500000,17,1,4,5,2022
718315311,1900000,0.0,0.0,1090000,18,1,4,5,2022
718342615,2120000,0.0,0.0,1190000,20,1,4,5,2022
718376912,500000,0.0,0.0,350000,27,1,3,4,2022
718386311,4320000,0.0,0.0,3600000,44,1,3,5,2022
718428011,2100000,0.0,0.0,1336000,52,0,3,5,2022
718428012,1850000,0.0,0.0,1024000,52,0,3,4,2022
718470111,800000,0.0,0.0,400000,68,1,3,3,2022
718470311,3700000,0.0,0.0,3000000,68,1,3,1,2022
718488311,200000,0.0,0.0,50000,70,1,4,5,2022
718497515,1800000,1.0,0.0,1140000,73,1,3,5,2022
718507711,1605714,0.0,0.0,951428,76,1,4,5,2022
718557111,3000000,0.0,0.0,2259500,11,1,3,5,2022
718571415,2700000,0.0,0.0,2090000,70,0,4,1,2022
718577011,1600000,0.0,0.0,25000,17,0,3,5,2022
718579213,700000,0.0,0.0,300000,27,0,4,2,2022
718585611,1050000,0.0,0.0,615000,50,1,4,4,2022
718599611,1100000,0.0,0.0,500000,5,1,4,4,2022
718602412,420000,0.0,0.0,200000,5,1,3,4,2022
718608512,6000000,0.0,0.0,4000000,13,1,3,5,2022
718611111,2299179,0.0,0.0,1251276,13,1,3,5,2022
718616511,740000,0.0,0.0,540000,17,1,3,3,2022
718620811,980000,0.0,0.0,625000,17,1,3,5,2022
718631721,1757083,0.0,0.0,250000,19,1,3,4,2022
718636311,1336666,0.0,0.0,2058000,27,1,3,5,2022
718646711,1000000,0.0,0.0,220000,27,1,4,3,2022
718651413,600000,0.0,0.0,395000,27,1,3,4,2022
718657711,2000000,0.0,0.0,800000,47,1,3,5,2022
718663113,1040000,0.0,0.0,324000,52,0,3,1,2022
718664711,430000,0.0,0.0,166000,52,1,4,1,2022
718669411,1600000,0.0,0.0,1010000,52,1,3,5,2022
718680311,2200000,0.0,0.0,1620000,54,1,3,5,2022
718694011,1800000,0.0,0.0,800000,66,1,4,5,2022
718696611,850000,0.0,0.0,440000,66,1,4,1,2022
718702711,1000000,0.0,0.0,235000,68,0,4,5,2022
718719911,2510000,1.0,0.0,1727000,76,0,4,5,2022
718761611,4000000,0.0,0.0,3360000,8,1,4,5,2022
718765111,3000000,0.0,0.0,2126000,8,1,3,2,2022
718765121,750000,0.0,0.0,450000,8,1,3,4,2022
718767911,2250000,0.0,0.0,1050000,8,1,3,3,2022
718769213,600000,0.0,0.0,0,8,1,4,4,2022
718769311,5500000,0.0,0.0,4000000,8,1,4,5,2022
718772612,1800000,0.0,0.0,815000,8,1,4,3,2022
718773212,300000,1.0,0.0,253200,8,1,4,1,2022
718799813,900000,1.0,300000.0,0,13,1,3,5,2022
718800611,500000,0.0,0.0,250000,13,1,2,2,2022
718826511,400000,0.0,0.0,250647,17,1,3,5,2022
718829911,90000,0.0,0.0,4000,17,1,3,1,2022
718853411,5714286,3.0,500000.0,4835000,19,1,4,4,2022
718857312,1757083,0.0,0.0,430000,19,1,3,4,2022
718862311,7750000,1.0,0.0,6250000,20,1,4,4,2022
718871211,1750000,1.0,380000.0,620000,20,1,4,4,2022
718885212,2000000,1.0,0.0,1060000,23,1,3,1,2022
718888211,5000000,0.0,0.0,4060000,23,1,3,5,2022
718909313,4000000,1.0,0.0,3000000,41,1,3,5,2022
718933411,2760000,1.0,150000.0,2010000,50,1,4,4,2022
718933811,1530000,0.0,0.0,630000,50,1,4,5,2022
718937911,1400000,0.0,0.0,598000,50,1,4,2,2022
718947812,600000,0.0,0.0,40000,52,1,3,5,2022
718975311,1100000,0.0,0.0,350000,66,1,4,4,2022
719013611,600000,0.0,0.0,300000,70,1,4,5,2022
719053611,3000000,0.0,0.0,2005000,70,0,4,3,2022
719084411,1300000,0.0,0.0,15000,18,1,3,4,2022
719106411,3000000,0.0,0.0,1890000,52,0,3,5,2022
719107812,1700000,0.0,0.0,1020000,54,1,3,4,2022
719113012,1000000,0.0,0.0,330000,66,1,3,4,2022
719119611,1200000,0.0,0.0,520000,68,0,4,5,2022
719129712,2550000,0.0,0.0,545000,76,0,4,3,2022
719130811,950000,0.0,0.0,550000,76,1,4,4,2022
719164113,2500000,0.0,0.0,750000,5,1,3,5,2022
719172911,600000,0.0,0.0,0,13,1,3,5,2022
719176012,3800000,0.0,0.0,2855000,15,1,4,4,2022
719184911,5200000,0.0,0.0,4100000,17,1,3,5,2022
719185912,342000,0.0,0.0,190000,17,1,3,5,2022
719188312,1000000,0.0,0.0,100000,18,1,4,5,2022
719189111,2600000,0.0,0.0,1300000,18,1,4,5,2022
719192211,1100000,0.0,0.0,570000,18,1,3,5,2022
719225611,2100000,0.0,0.0,1500000,47,1,3,3,2022
719233111,500000,0.0,0.0,80000,52,1,3,5,2022
719238412,1700000,0.0,0.0,1240000,52,1,3,2,2022
719259012,1400000,0.0,0.0,800000,66,1,3,2,2022
719270912,2100000,0.0,0.0,1320000,68,1,3,3,2022
