id,VENTAS_MES_ANTERIOR,POTTOT,REMUNERACION_TOTAL,CYG,COD_DEPTO,CPAM,GRUPOS4,ANOS_ESPACIO,OLA,F_EXP
710846011,2450833,0.0,0.0,1219000,5,1,3,5,2022,108.558768691018
710860913,2500000,0.0,0.0,1588000,8,1,3,5,2022,35.204374114227
710861111,750000,0.0,0.0,362000,8,1,4,5,2022,62.0153557999858
710862413,7280000,0.0,0.0,5898000,8,1,4,4,2022,55.9250507664676
710864011,6440000,0.0,0.0,4838000,8,1,3,4,2022,182.984556219345
710887912,6000000,0.0,0.0,3098000,13,1,4,5,2022,24.3103142951147
710895411,7800000,1.0,0.0,6085000,13,1,4,4,2022,31.9795622373853
710928511,8400000,0.0,0.0,7200000,17,1,3,5,2022,9.76096437965185
710938011,1350000,0.0,0.0,800000,18,1,3,5,2022,2.94415071636476
710938411,1100000,0.0,0.0,400000,18,1,2,5,2022,5.30505552257042
710941311,1800000,0.0,0.0,40000,18,1,3,5,2022,5.17000759281698
710957411,1850000,0.0,0.0,1550000,19,1,3,5,2022,7.23529235112424
710997411,1500000,2.0,300000.0,1000000,27,1,4,4,2022,5.29772066724495
710997514,600000,0.0,0.0,370000,27,1,3,5,2022,3.49243654560252
711001811,1100000,0.0,0.0,725000,27,1,4,1,2022,2.66514396521556
711024811,5180000,0.0,0.0,3180000,44,1,3,4,2022,10.4172017759849
711031911,12000000,0.0,0.0,9000000,44,1,3,1,2022,8.38047941016697
711050111,3500000,3.0,0.0,1337000,50,1,4,5,2022,26.0780015494754
711080112,5100000,0.0,0.0,4530000,54,1,3,4,2022,35.0385606960874
711094011,900000,0.0,119875.0,45000,54,1,3,5,2022,25.0434184862356
711099612,1800000,0.0,0.0,1000000,63,1,4,4,2022,11.6853333049553
711103211,300000,0.0,0.0,40000,63,1,3,4,2022,12.0193960672136
711106112,2500000,0.0,0.0,1480000,63,1,3,2,2022,14.2727883268351
711126011,3000000,0.0,0.0,1515000,68,1,4,2,2022,17.4949417779857
711131111,700000,0.0,0.0,400000,68,1,3,5,2022,14.3709512297714
711141111,700000,0.0,0.0,390000,70,1,4,5,2022,8.81302175713404
711141411,1600000,0.0,0.0,830000,70,1,4,5,2022,6.86093236011518
711154911,1930000,0.0,0.0,1020000,73,1,3,5,2022,16.6349035361328
711166611,1800000,0.0,0.0,890000,73,1,3,4,2022,21.7929316926275
711169611,1000000,0.0,0.0,590000,76,1,4,5,2022,62.8079942162437
711173712,1340000,1.0,0.0,540000,76,1,3,5,2022,77.4712108908765
711179011,400000,0.0,0.0,270000,76,1,4,2,2022,30.3143731273277
711179314,650000,0.0,0.0,150000,76,0,3,3,2022,52.0643686154488
711181512,3055000,1.0,0.0,1135000,76,1,4,4,2022,49.8717644667311
711239718,2000000,0.0,0.0,1212000,63,0,4,2,2022,26.5802450923279
711250611,1200000,0.0,0.0,690000,13,1,3,4,2022,28.2248069307436
711250911,2000000,0.0,0.0,1000000,13,1,4,5,2022,28.0389885687347
711276211,980000,0.0,0.0,380000,44,1,3,4,2022,4.35542866735032
711276212,980000,0.0,0.0,380000,44,1,3,4,2022,4.35542866735032
711278412,1500000,0.0,0.0,300000,47,1,3,5,2022,10.1519588547686
711297611,750000,0.0,0.0,220000,66,1,4,2,2022,16.2104217103609
711327311,3750000,0.0,0.0,3120000,8,0,3,5,2022,153.177502728328
711332311,4200000,0.0,0.0,2000000,13,0,3,5,2022,229.673864467625
711337411,900000,0.0,0.0,0,44,0,4,1,2022,20.4544562173116
711347311,1000000,0.0,0.0,24000,47,0,3,5,2022,72.0619223459998
711352911,950000,0.0,0.0,0,47,0,3,4,2022,79.2477820349477
711357914,2865000,1.0,0.0,2195000,47,0,4,1,2022,99.0246558360339
711359112,3300000,0.0,0.0,2520000,47,0,3,4,2022,74.9467423528823
711361211,2200000,0.0,0.0,1152000,47,0,4,1,2022,89.0580688206338
711377711,13000000,1.0,800000.0,11020000,20,0,3,5,2022,67.2478665992999
711432011,1560000,0.0,0.0,1030000,54,0,4,3,2022,75.8024246207807
711452811,5700000,0.0,0.0,5000000,52,0,4,3,2022,119.237490483671
711459714,2200000,1.0,0.0,1236000,19,0,4,2,2022,160.700683878379
711508311,900000,0.0,0.0,600000,73,0,3,5,2022,103.50817090406
711523011,1500000,0.0,0.0,885000,5,0,4,3,2022,247.266255645424
711553212,1400000,0.0,0.0,540000,5,1,3,5,2022,62.8033996174724
711560412,2500000,0.0,0.0,1250000,5,1,4,4,2022,91.2533648533219
711565022,1700000,0.0,0.0,1000000,5,1,3,4,2022,39.7468597137635
711576711,5400000,0.0,0.0,4024000,8,1,4,5,2022,53.797404263164
711579021,1650000,0.0,0.0,830000,8,1,4,5,2022,61.9820328659976
711585111,2670000,0.0,0.0,2095000,8,1,3,4,2022,151.082213034319
711598811,2000000,0.0,0.0,1300000,11,1,3,5,2022,448.429349139505
711605915,1700000,0.0,0.0,840000,13,1,3,2,2022,15.6857817884764
711611711,1931666,0.0,0.0,1174999,13,1,4,1,2022,31.6096476678747
711612111,78000,0.0,0.0,170000,13,1,4,5,2022,22.9698391034446
711613811,1851766,0.0,0.0,1114193,13,1,4,3,2022,23.9672628454445
711614912,5400000,0.0,0.0,4190000,13,1,3,3,2022,42.4874204987425
711615213,4350000,1.0,0.0,3300000,13,1,4,4,2022,20.4280100107628
711649411,2000000,0.0,0.0,750000,18,1,3,5,2022,9.09157350173728
711650611,900000,0.0,0.0,0,18,1,4,5,2022,8.37432695737635
711658511,1811860,0.0,0.0,290000,18,1,3,3,2022,7.19820756107277
711677212,300000,0.0,0.0,0,20,1,4,5,2022,27.2406910556057
711678412,1220000,0.0,0.0,220000,20,1,4,5,2022,19.7583542290223
711679111,800000,1.0,0.0,400000,20,1,4,2,2022,8.15117088719909
711684811,3120000,0.0,0.0,1330000,20,1,4,2,2022,20.1165469740343
711699912,400000,0.0,0.0,91000,23,1,4,1,2022,12.8354577613923
711701711,5000000,1.0,0.0,3330000,25,0,3,4,2022,139.235610507831
711702111,4500000,0.0,0.0,3060000,25,0,4,3,2022,57.2723817134404
711732711,812000,0.0,0.0,412000,44,1,3,4,2022,8.29731547434721
711735411,1612000,0.0,0.0,912000,44,1,4,3,2022,7.61189186049291
711735412,1312000,0.0,0.0,912000,44,1,2,4,2022,7.61189186049291
711735416,1312000,0.0,0.0,912000,44,1,2,1,2022,7.61189186049291
711735611,720000,0.0,0.0,469461,44,1,3,5,2022,8.26464341324604
711738412,3500000,0.0,0.0,2000000,44,1,3,3,2022,4.21636810560332
711755711,3200000,1.0,600000.0,2060000,47,1,4,5,2022,18.3072488509329
711761416,5000000,1.0,700000.0,3410000,50,1,4,1,2022,28.737221564002
711768511,1800000,0.0,0.0,990000,50,1,3,3,2022,39.8984113569854
711768512,1300000,0.0,0.0,690000,50,1,3,2,2022,39.8984113569854
711798012,1680000,1.0,0.0,910000,54,1,4,2,2022,25.6485347763509
711798612,1200000,0.0,0.0,775000,54,1,4,1,2022,25.1449010712894
711802811,2000000,0.0,0.0,980000,63,1,4,1,2022,17.6625555281442
711812813,1200000,0.0,285000.0,760000,63,1,4,5,2022,11.3433673529146
711816511,1500000,0.0,0.0,530000,66,1,4,5,2022,51.5528216375995
711817311,1200000,0.0,0.0,522000,66,1,4,5,2022,16.6472607770722
711826211,1600000,0.0,0.0,800000,66,1,3,5,2022,18.8860029866086
711833412,700000,0.0,0.0,330000,68,1,3,2,2022,121.148469172285
711845111,900000,0.0,0.0,700000,70,1,3,5,2022,11.9250814980383
711848511,800000,0.0,0.0,300000,70,1,4,4,2022,8.61736139982464
711852511,900000,0.0,0.0,400000,70,1,3,5,2022,15.2036919664472
711855911,1300000,0.0,0.0,600000,70,1,4,4,2022,7.93504844660539
711855912,1800000,0.0,0.0,900000,70,1,4,2,2022,7.93504844660539
711863212,1200000,1.0,0.0,570000,73,1,4,2,2022,30.4094540789779
711878821,680000,1.0,0.0,630000,76,1,4,1,2022,127.851446860083
711885711,1665000,0.0,0.0,765000,76,1,3,4,2022,136.23139223599
711922112,3800000,0.0,0.0,3300000,70,0,3,5,2022,35.3501120767974
711926111,1800000,0.0,0.0,918000,70,0,4,3,2022,49.6005175947156
711931411,2400000,1.0,0.0,1385000,20,0,4,2,2022,90.344417555086
711943711,7000000,1.0,900000.0,4550000,54,0,3,5,2022,66.9102336221033
711949511,2500000,0.0,0.0,1790000,76,0,4,2,2022,261.256200983095
711965811,200000,0.0,0.0,120000,23,0,3,5,2022,151.812856536706
711974711,980000,1.0,0.0,440000,27,0,4,4,2022,35.4531570363389
711990011,750000,0.0,0.0,520000,13,1,2,5,2022,21.4694152049018
712024112,2000000,1.0,0.0,850000,50,1,4,4,2022,16.7879836505237
712029911,1200000,0.0,0.0,740000,52,0,3,5,2022,21.2647026656763
712038611,1450000,0.0,0.0,415000,66,1,4,1,2022,9.58122723822101
712047111,1800000,0.0,0.0,1000000,68,1,3,4,2022,21.7851883359946
712055211,1200000,0.0,0.0,371000,73,1,3,1,2022,23.3203532005096
712055511,650000,0.0,0.0,212000,73,1,3,4,2022,28.0940135173726
712082811,500000,0.0,0.0,200000,44,0,4,3,2022,79.453279800454
712098911,5200000,1.0,0.0,4175000,41,0,3,4,2022,115.289968371877
712108412,6000000,2.0,360000.0,4850000,41,0,3,4,2022,53.4567590537145
712158311,900000,0.0,0.0,224000,50,0,3,2,2022,75.5770915015799
712215811,1800000,0.0,0.0,1584000,5,1,4,5,2022,66.2585830825191
712216212,1300000,0.0,0.0,600000,5,0,4,1,2022,19.9891932213802
712216911,2300000,0.0,0.0,1500000,5,1,3,2,2022,96.9274720455521
712222514,1000000,0.0,0.0,600000,8,1,4,2,2022,47.8051533986001
712224911,600000,0.0,0.0,150000,8,1,3,4,2022,47.0918174068773
712226011,1800000,0.0,0.0,1050000,8,1,3,3,2022,50.2398829466933
712230812,3300000,0.0,0.0,2340000,8,1,4,2,2022,78.2678278307939
712233916,1000000,0.0,0.0,784000,8,1,3,5,2022,76.8457421174761
712238611,800000,0.0,0.0,338000,11,1,4,2,2022,359.360492751351
712258511,200000,0.0,0.0,100000,13,1,3,3,2022,24.8245141963878
712276411,4200000,0.0,0.0,3310000,15,1,3,5,2022,6.80196613208031
712292512,1320000,0.0,0.0,960000,17,1,3,5,2022,16.8493573625773
712304211,3000000,0.0,0.0,1550000,18,1,4,5,2022,6.24525534352053
712305411,750000,0.0,0.0,200000,18,1,3,2,2022,7.70485760796197
712305511,400000,0.0,0.0,150000,18,1,3,5,2022,9.94843901420606
712325311,3120000,0.0,0.0,1050000,20,1,3,1,2022,16.6215939842362
712325411,3350000,0.0,0.0,2643892,20,1,4,2,2022,21.6893182687216
712332911,1000000,0.0,0.0,104989,20,1,4,5,2022,24.1065785286018
712333712,1300000,0.0,0.0,600000,20,1,3,5,2022,7.76971678891625
712343712,6000000,0.0,0.0,4844000,25,0,4,5,2022,115.304601611399
712349211,1800000,0.0,0.0,1000000,27,1,3,5,2022,3.22892146584498
712368511,1500000,0.0,0.0,985000,41,1,4,2,2022,19.8535766752655
712377512,1136000,0.0,0.0,836000,44,1,3,4,2022,9.37548159838642
712378511,900000,0.0,0.0,300000,44,1,3,1,2022,9.94132219785523
712379011,1600000,0.0,0.0,600000,44,1,3,4,2022,10.4172017759849
712384911,3120000,0.0,0.0,2400000,44,1,4,2,2022,9.35057427143937
712385011,2750000,0.0,0.0,1750000,44,1,4,5,2022,8.37952850184193
712397714,2375000,0.0,0.0,1515000,47,1,3,1,2022,17.7919133183178
712406111,1300000,0.0,0.0,415000,50,1,4,2,2022,25.8088150772687
712413111,1500000,0.0,0.0,1000000,50,1,4,1,2022,17.4023209132253
712418811,2640000,1.0,0.0,1824500,52,1,4,1,2022,10.7815755859916
712438811,360000,0.0,0.0,230000,54,1,4,3,2022,25.3264102088073
712445011,600000,0.0,0.0,380000,63,1,2,1,2022,5.81887575830643
712457712,300000,0.0,0.0,100000,63,1,4,2,2022,9.97277178695175
712458411,3230000,1.0,200000.0,2430000,63,1,4,5,2022,14.1343604700501
712467511,1100000,0.0,90000.0,310000,66,1,3,5,2022,14.578749107651
712497211,900000,0.0,0.0,530000,70,1,3,5,2022,16.9393812598653
712512012,2300000,0.0,0.0,1710000,76,1,4,4,2022,63.1111631439456
712512621,1166666,0.0,0.0,542222,76,1,4,5,2022,68.1530744405451
712519012,3500000,1.0,0.0,1920000,76,1,4,3,2022,146.417832079403
712520412,2500000,0.0,0.0,2175000,76,1,3,4,2022,19.534350732738
712522611,1200000,0.0,0.0,800000,76,1,3,2,2022,19.5807322969429
712523211,700000,0.0,0.0,560000,76,1,3,5,2022,159.261366245791
712560611,1800000,0.0,0.0,1200000,17,0,3,3,2022,62.8646433141176
712574111,1100000,0.0,0.0,550000,44,0,4,4,2022,63.3880958716471
712591011,1000000,1.0,0.0,630000,11,1,4,5,2022,412.163382550264
712599131,300000,0.0,0.0,109084,20,1,4,5,2022,25.6400654034236
712648621,1000000,0.0,0.0,450000,5,1,4,2,2022,387.538843724599
712652612,900000,0.0,0.0,500000,5,1,4,4,2022,100.477918583839
712655011,500000,0.0,0.0,0,5,1,3,5,2022,85.1722672329346
712656111,2300000,0.0,0.0,1230000,5,1,3,5,2022,122.071641946431
712663611,2600000,0.0,0.0,1300000,8,1,4,5,2022,46.3677839792705
712664911,4000000,0.0,0.0,3000000,8,1,4,4,2022,62.5499522000718
712682712,1500000,0.0,0.0,0,13,1,3,4,2022,39.2228918039635
712686711,1800000,0.0,0.0,1200000,13,1,3,1,2022,29.4944510899093
712687913,9000000,0.0,0.0,4520000,13,1,4,5,2022,17.210541838813
712702612,1800000,0.0,0.0,1045000,15,1,4,4,2022,10.7715730337889
712728912,660000,0.0,0.0,360000,17,1,3,5,2022,11.8054483063464
712748011,2200000,0.0,0.0,1280000,18,1,4,5,2022,5.71959354570912
712749411,9200000,0.0,0.0,4032000,18,1,3,5,2022,5.00737184438747
712756711,350000,0.0,0.0,200000,18,1,3,4,2022,4.88970963739719
712757412,1300000,0.0,0.0,45000,18,1,3,5,2022,7.75730330991275
712773411,6600000,1.0,0.0,5500000,19,1,4,3,2022,7.48701794699393
712790811,1405625,0.0,0.0,726750,20,1,4,5,2022,12.1525187573286
712797911,2480000,0.0,0.0,1697945,20,1,3,4,2022,22.3954018970565
712825511,200000,0.0,0.0,200000,27,1,3,1,2022,6.58155783477793
712829811,1600000,1.0,0.0,1560000,27,1,4,5,2022,3.09583737737616
712832911,900000,0.0,0.0,400000,27,1,4,5,2022,3.7099849915912
712841111,1620000,0.0,0.0,930000,41,1,4,5,2022,25.6600843361194
712849212,2100000,1.0,0.0,1268000,41,1,4,2,2022,10.1790132638577
712853311,700000,1.0,300000.0,100000,41,1,4,2,2022,27.0928328543906
712868311,5218000,1.0,360000.0,4618000,44,1,4,2,2022,8.3725234720505
712870711,2350000,0.0,0.0,1350000,44,1,4,4,2022,8.58129370972945
712884215,900000,0.0,0.0,50000,47,1,4,5,2022,15.388999929673
712888213,1980000,0.0,0.0,1668000,47,1,4,1,2022,10.5829997810226
712894112,1400000,0.0,0.0,896000,50,1,3,1,2022,26.0969025646735
712899411,1160000,0.0,0.0,910000,52,1,4,5,2022,8.90303593382127
712911711,300000,0.0,0.0,206000,52,1,3,5,2022,15.0617476583299
712916411,1236000,0.0,0.0,636000,52,1,4,3,2022,7.5537279681931
712933711,900000,0.0,0.0,440000,54,1,3,3,2022,23.6435146833292
712933712,2000000,1.0,0.0,1360000,54,1,3,4,2022,23.6435146833292
712939811,2200000,0.0,0.0,1620000,54,1,3,5,2022,33.6741545081579
712939812,1800000,0.0,0.0,1108000,54,1,3,5,2022,33.6741545081579
712980511,4000000,0.0,0.0,2820000,66,1,3,5,2022,14.837858755837
712989711,6900000,0.0,0.0,5424000,68,1,2,5,2022,26.5013577477637
712990912,1100000,0.0,0.0,510000,68,1,3,2,2022,36.8905045777657
713001411,3600000,2.0,0.0,2862000,68,1,4,5,2022,29.625019390243
713002813,1000000,0.0,0.0,600000,68,1,3,2,2022,25.2862959200467
713003011,2000000,0.0,0.0,1500000,68,1,3,5,2022,22.7040771799511
713007711,850000,0.0,0.0,350000,68,1,3,5,2022,112.474590608928
713039811,1200000,0.0,0.0,900000,73,1,3,5,2022,11.7081374617042
713053812,3200000,0.0,0.0,2310000,76,1,4,1,2022,59.3285359144438
713072111,2533333,1.0,1084761.0,900000,76,1,2,5,2022,158.449710721962
713104611,7000000,1.0,1000000.0,1591471,88,1,4,3,2022,2.86812038513367
713127412,1400000,0.0,0.0,965000,8,1,4,1,2022,47.0506100318761
713127611,250000,0.0,0.0,165000,8,1,3,3,2022,59.3884008975915
713130512,1500000,0.0,0.0,592000,25,0,3,5,2022,124.735612032596
713148713,800000,0.0,290000.0,400000,5,1,2,3,2022,346.647219251775
713158814,3100000,0.0,0.0,1910000,50,1,3,5,2022,19.5413601901147
713180411,3900000,1.0,572000.0,1910000,70,0,4,5,2022,68.3507256361173
713193512,5000000,0.0,0.0,3150000,5,1,3,5,2022,114.236873796751
713201011,2697812,0.0,0.0,1349067,5,1,3,5,2022,115.97176175094
713208112,100000,0.0,0.0,80000,13,1,3,5,2022,26.7369505553066
713208812,12000,0.0,0.0,7000,13,1,3,2,2022,32.478523579161
713209012,2698977,0.0,0.0,1575808,13,1,3,5,2022,38.3682507416506
713210511,50000,0.0,0.0,30000,13,1,3,2,2022,23.7454737370937
713210512,2698977,0.0,0.0,70000,13,1,3,2,2022,23.7454737370937
713223212,1650000,0.0,0.0,1315000,17,1,3,4,2022,14.3636324215462
713234411,600000,0.0,0.0,250000,17,1,3,5,2022,22.3585245628315
713237511,1920000,0.0,0.0,1066800,18,1,4,2,2022,5.77132290642631
713240411,2100000,0.0,0.0,1370000,18,1,4,5,2022,9.25913186084508
713241611,1100000,0.0,0.0,0,18,1,4,5,2022,6.94097539266962
713242711,1500000,1.0,0.0,800000,18,1,3,4,2022,8.86690115653368
713284911,2400000,0.0,0.0,1680000,52,0,3,3,2022,5.38150977025502
713299311,1300000,0.0,0.0,480000,66,1,4,4,2022,15.175272395372
713322315,450000,0.0,0.0,200000,70,1,3,1,2022,13.6733818905369
713446311,1900000,0.0,0.0,1035000,68,0,3,2,2022,16.3373121135265
713452811,770000,0.0,0.0,520000,76,0,3,5,2022,176.63831633645
713483112,360000,1.0,0.0,260000,23,0,4,1,2022,162.899252610597
713493611,5000000,0.0,0.0,3060000,5,1,4,4,2022,61.4837577942585
713501111,1000000,0.0,0.0,400000,8,1,3,1,2022,55.9859458038669
713506322,980000,0.0,0.0,505600,8,1,3,2,2022,43.0472344684809
713518011,300000,0.0,0.0,65000,11,1,3,4,2022,438.930030639932
713522711,2500000,0.0,0.0,1105000,11,1,3,5,2022,405.284173627309
713528011,1000000,0.0,0.0,590000,13,1,3,5,2022,27.0103190064254
713530111,1800000,0.0,0.0,1090000,13,1,3,4,2022,29.2912525947308
713533411,900000,0.0,0.0,300000,13,1,3,1,2022,40.4104298066734
713537216,3000000,1.0,0.0,1830000,13,1,4,1,2022,36.5708730088876
713546311,2520000,0.0,0.0,1941000,15,1,4,2,2022,5.65172237921851
713568111,1805384,0.0,0.0,895446,18,1,4,4,2022,5.24268478434728
713587312,450000,0.0,0.0,510000,19,1,3,4,2022,7.87057558514385
713618812,600000,1.0,0.0,400000,25,0,3,5,2022,159.461179987579
713627811,1150000,0.0,0.0,345000,27,1,4,4,2022,2.83536057458432
713649211,2950000,1.0,0.0,1850000,44,1,3,5,2022,10.8007999325851
713651512,700000,0.0,0.0,200000,44,1,3,5,2022,6.32676691109003
713668611,3600000,1.0,0.0,2049000,47,1,4,3,2022,20.0832016128835
713671811,1250000,0.0,0.0,886000,47,1,4,1,2022,8.36310319567651
713680511,300000,0.0,0.0,168000,50,1,3,2,2022,15.7491097445904
713697111,600000,0.0,0.0,472000,52,1,4,5,2022,17.731568011565
713714111,3100000,0.0,0.0,2250000,54,1,4,2,2022,45.4601085860132
713727611,912000,0.0,0.0,508800,63,1,4,5,2022,6.83936064857475
713730212,1200000,0.0,0.0,491000,63,1,4,5,2022,24.1920116424255
713731311,1700000,1.0,0.0,1000000,63,1,4,5,2022,12.4654654449996
713769911,1500000,0.0,0.0,780000,70,1,3,4,2022,9.46503168836388
713783412,1200000,0.0,0.0,500000,70,1,3,3,2022,16.0590646212054
713784011,1300000,0.0,0.0,600000,70,1,4,5,2022,9.96108200397874
713784711,1500000,0.0,0.0,900000,70,1,3,5,2022,5.876064788489
713814911,1840000,0.0,0.0,920000,76,1,3,5,2022,58.2817492674136
713815211,4050000,0.0,92500.0,2825000,76,1,3,5,2022,131.185813457152
713828513,24000000,1.0,0.0,6943328,88,1,4,1,2022,3.13726806119515
713858712,3000000,0.0,0.0,1740000,63,0,4,5,2022,19.3672361792631
713864111,1700000,0.0,0.0,1240000,73,0,4,3,2022,54.5652181633327
713864212,1500000,0.0,0.0,1050000,73,0,4,4,2022,54.4702715231102
713908911,160000,0.0,0.0,20000,15,1,4,5,2022,4.93825434437457
713909111,3000000,0.0,0.0,1200000,17,1,4,3,2022,18.6860643869394
713909115,1200000,0.0,0.0,500000,17,1,4,3,2022,18.6860643869394
713918412,650000,0.0,0.0,230000,20,1,4,5,2022,25.7910459353492
713922511,1000000,0.0,0.0,380000,25,0,3,3,2022,134.631776349799
713928611,2100000,0.0,0.0,1382826,27,1,3,5,2022,5.58459378318267
713928612,1100000,0.0,0.0,799000,27,1,3,5,2022,5.58459378318267
713949111,400000,0.0,0.0,0,66,1,4,5,2022,11.5780722614253
713954311,8600000,0.0,0.0,7200000,68,1,3,5,2022,22.9164647656655
713954711,306000,0.0,0.0,10000,68,1,4,2,2022,25.1151101300487
713962012,1100000,0.0,0.0,462000,76,1,4,1,2022,159.426918217051
713962211,2700000,1.0,0.0,1586000,76,1,4,3,2022,131.688693618994
714003012,7000000,1.0,25000.0,6440000,19,0,3,5,2022,146.153289602139
714005311,6500000,2.0,850000.0,4549000,19,0,4,1,2022,91.737614582
714006411,1500000,0.0,0.0,1020000,19,0,4,1,2022,68.2938164307341
714030211,600000,0.0,0.0,420000,5,0,4,5,2022,301.714834254939
714035111,1000000,0.0,0.0,600000,23,0,3,5,2022,93.3272779449287
714036211,500000,1.0,0.0,255000,23,0,4,3,2022,138.810614876079
714041211,1680000,0.0,0.0,840000,5,1,3,5,2022,177.78215355211
714044414,6000000,0.0,0.0,4070000,5,1,4,2,2022,98.7174042000002
714045411,3770000,0.0,0.0,3508000,5,1,4,5,2022,43.1979472342126
714061411,9250000,0.0,0.0,7500000,13,1,3,4,2022,42.0413525043182
714062615,750000,0.0,0.0,400000,13,1,3,2,2022,17.4730682454225
714077911,900000,0.0,0.0,150000,18,1,3,5,2022,11.4093224872601
714088211,650000,0.0,0.0,294000,20,1,4,4,2022,20.1829981454179
714092612,360000,0.0,0.0,115900,25,0,3,4,2022,117.417991883669
714094815,800000,0.0,0.0,300000,27,1,4,2,2022,2.93862090691944
714128311,2500000,0.0,0.0,1240000,54,1,3,2,2022,33.621501484572
714137213,300000,0.0,0.0,98000,66,1,3,4,2022,26.0152447267666
714146812,2000000,0.0,0.0,1300000,68,1,3,5,2022,24.6910108120091
714211811,4800000,1.0,0.0,2827200,63,0,4,4,2022,36.9013983551957
714232211,4000000,0.0,0.0,2969000,66,0,4,3,2022,88.6356602714713
714242713,80000,0.0,0.0,10000,23,0,3,2,2022,178.033558590721
714263611,2900000,1.0,0.0,2310000,8,1,4,4,2022,58.1365829285091
714264012,13000000,0.0,0.0,12150000,8,1,3,4,2022,62.2577370710034
714265211,1500000,0.0,0.0,820000,8,1,3,5,2022,67.8884265479308
714300411,2800000,1.0,0.0,2380000,11,1,3,5,2022,221.517155654625
714304312,800000,1.0,0.0,425000,11,1,3,2,2022,200.486392440334
714305711,500000,0.0,0.0,470000,11,1,3,5,2022,264.312191844217
714313621,1200000,0.0,0.0,800000,13,1,3,2,2022,32.4655337200026
714315912,700000,0.0,0.0,50000,13,1,4,2,2022,37.5417735397847
714321412,900000,0.0,0.0,0,13,1,4,4,2022,35.1211739703179
714346511,800000,0.0,0.0,370000,17,1,3,5,2022,17.3603820231439
714355811,1000000,0.0,0.0,0,18,1,3,5,2022,3.51730719602074
714371711,639166,0.0,0.0,410000,19,1,3,4,2022,12.4909779027489
714394811,3000000,0.0,0.0,1701152,20,1,4,5,2022,7.81763761806212
714424311,3000000,0.0,0.0,1540000,41,1,3,2,2022,20.0932270812127
714431311,1008000,0.0,0.0,720000,44,1,4,4,2022,11.1939138911898
714436612,5640000,0.0,0.0,4800000,44,1,4,2,2022,6.47773980955338
714438511,20571429,4.0,1320000.0,14970000,44,1,4,5,2022,3.23065553929236
714438911,1780000,0.0,0.0,1300000,44,1,4,1,2022,6.86274520574893
714448711,1500000,0.0,0.0,300000,47,1,3,5,2022,13.145106817672
714470412,8000000,4.0,3600000.0,1160000,50,1,4,4,2022,16.0499419423332
714493511,2200000,1.0,0.0,2030000,54,1,3,3,2022,40.3509611920072
714525512,7500000,0.0,0.0,6000000,68,1,3,5,2022,22.3759271046072
714528612,2000000,0.0,0.0,1290000,68,0,4,5,2022,36.9748631583431
714530812,1000000,0.0,0.0,524000,68,1,4,2,2022,15.7782511027268
714544411,1300000,0.0,0.0,600000,70,1,3,5,2022,9.51380074140986
714571311,1339500,0.0,0.0,820124,76,1,4,5,2022,82.7605451695553
714586413,14400000,3.0,2000000.0,7900000,88,1,4,5,2022,2.43291609275368
714601114,672000,0.0,0.0,432000,8,0,3,1,2022,139.049337061549
714603013,6500000,2.0,240000.0,5794000,8,0,4,1,2022,98.4354029909076
714605311,3500000,0.0,0.0,2100000,13,0,3,1,2022,363.935761122788
714612112,1500000,1.0,0.0,600000,44,0,2,5,2022,40.0788154795914
714625111,2000000,0.0,0.0,1000000,70,0,3,5,2022,26.2316574002312
714634511,1200000,0.0,0.0,88000,18,0,2,5,2022,30.3779167397196
714635011,2150000,0.0,0.0,490000,18,0,4,4,2022,22.3713256644804
714668312,1900000,0.0,0.0,1154000,63,0,4,5,2022,15.9613115054668
714692611,1700000,1.0,0.0,800000,13,1,4,5,2022,24.3017595781359
714693312,2900000,0.0,0.0,2000000,13,1,3,2,2022,32.5064478006831
714710412,2550000,1.0,0.0,1550000,23,1,4,5,2022,19.9089994596309
714717811,1200000,0.0,0.0,500000,27,1,3,4,2022,3.15059768970254
714731012,1800000,0.0,0.0,1100000,41,1,4,5,2022,19.9358197639229
714738711,1130000,0.0,0.0,530000,52,1,4,5,2022,20.1125036408991
714741311,465000,0.0,0.0,240000,54,1,4,2,2022,42.1560554207837
714745511,1540000,0.0,0.0,940000,63,1,4,5,2022,13.8934508150716
714764912,2200000,1.0,320000.0,1282000,76,1,4,3,2022,68.2555624597522
714765811,1000000,1.0,0.0,415000,76,0,4,2,2022,22.6066182227007
714785813,600000,0.0,0.0,40000,47,0,4,4,2022,58.1362438149515
714795511,1500000,1.0,0.0,500000,47,0,3,2,2022,74.9931232136735
714832511,500000,0.0,0.0,300000,68,0,4,2,2022,100.891509257294
714836511,2000000,1.0,0.0,1580000,54,0,3,5,2022,95.8334539934668
714882711,7300000,1.0,0.0,5904000,8,1,4,5,2022,56.8958601713323
714896513,910000,0.0,0.0,150000,15,1,4,5,2022,12.0302313954742
714900011,450000,0.0,0.0,300000,15,1,4,2,2022,6.52106474155281
714910211,1200000,0.0,0.0,750000,18,1,3,1,2022,8.36249259724292
714910511,1300000,0.0,0.0,550000,18,1,3,5,2022,7.6931456497174
714923911,500000,0.0,0.0,740000,27,1,2,2,2022,2.22910988134984
714926313,800000,0.0,0.0,300000,27,1,3,1,2022,5.20350522597144
714938916,2000000,0.0,0.0,950000,50,1,4,2,2022,20.2438863742289
714950211,600000,0.0,0.0,20000,52,1,2,5,2022,19.417388367337
